Chrom	Starts	Ends	genes
chr7	116320751	116320751	ENSG00000213167
chr7	116524994	116524994	CAV1
chr7	116551969	116551969	ENSG00000235427
chr7	116663829	116663829	ENSG00000231210
chr7	116672196	116672196	MET
chr7	116811070	116811070	CAPZA2
chr7	116876376	116876376	ENSG00000235945
chr7	116909964	116909964	ENSG00000252115
chr7	116944414	116944414	RNA5SP239
chr7	116954334	116954334	ST7-AS1
chr7	116952698	116952698	ENSG00000275359
chr7	116953214	116953214	ENSG00000277583
chr7	116953238	116953238	ST7
chr7	116953899	116953899	ST7-OT4
chr7	116954391	116954391	ENSG00000288635
chr7	116954480	116954480	ENSG00000273596
chr7	116954983	116954983	ENSG00000273571
chr7	116956431	116956431	ENSG00000276100
chr7	116959593	116959593	ENSG00000274606
chr7	116967472	116967472	ENSG00000228368
chr7	116972911	116972911	ENSG00000213050
chr7	117020211	117020211	MIR6132
chr7	117146480	117146480	ST7-AS2
chr7	117097262	117097262	ENSG00000287829
chr7	117117912	117117912	ENSG00000274344
chr7	117184126	117184126	ENSG00000275054
chr7	117187740	117187740	ENSG00000227532
chr7	117190133	117190133	ENSG00000278526
chr7	117191647	117191647	ENSG00000278482
chr7	117264888	117264888	LOC100421782
chr7	117263917	117263917	MTND4P6
chr7	117264530	117264530	MTCYBP6
chr7	117323152	117323152	WNT2
chr7	117287120	117287120	CFTR
chr7	117350096	117350096	ENSG00000286390
chr7	117428123	117428123	ASZ1
chr7	117440780	117440780	ENSG00000214684
chr7	117487737	117487737	ENSG00000237974
chr7	117564676	117564676	CFTR-AS1
chr7	117586416	117586416	ENSG00000234001
chr7	117647415	117647415	ENSG00000083622
chr7	117874139	117874139	CTTNBP2
chr7	117882859	117882859	ENSG00000224136
chr7	118004045	118004045	ENSG00000234826
chr7	118184144	118184144	LSM8
chr7	118214669	118214669	ANKRD7
chr7	118511942	118511942	ENSG00000287827
chr7	118881288	118881288	ENSG00000229982
chr7	118951259	118951259	LOC648442
chr7	119179149	119179149	ENSG00000270516
chr7	119907397	119907397	LINC02476
chr7	120006101	120006101	RNU1-29P
chr7	120227213	120227213	ENSG00000233417
chr7	120166443	120166443	ENSG00000233969
chr7	120273175	120273175	KCND2
chr7	120672871	120672871	RNU6-581P
chr7	120752514	120752514	ENSG00000231295
chr7	120858402	120858402	TSPAN12
chr7	120950763	120950763	ING3
chr7	120981553	120981553	RNA5SP240
chr7	120988697	120988697	CPED1
chr7	121050927	121050927	ENSG00000234927
chr7	121083813	121083813	RNA5SP241
chr7	121195057	121195057	RNU6-517P
chr7	121309842	121309842	ENSG00000287554
chr7	121325367	121325367	WNT16
chr7	121396364	121396364	FAM3C
chr7	121398452	121398452	ENSG00000213310
chr7	121419072	121419072	ENSG00000227371
chr7	121441261	121441261	RPL18P4
chr7	121686363	121686363	ENSG00000227743
chr7	121736443	121736443	RN7SKP277
chr7	121845131	121845131	ENSG00000233272
chr7	121873089	121873089	PTPRZ1
chr7	122144308	122144308	AASS
chr7	122081720	122081720	RNU7-154P
chr7	122144405	122144405	ENSG00000234418
chr7	122159300	122159300	ENSG00000226636
chr7	122234531	122234531	RPL31P37
chr7	122310691	122310691	FEZF1
chr7	122303658	122303658	FEZF1-AS1
chr7	122886759	122886759	CADPS2
chr7	122328469	122328469	ENSG00000240499
chr7	122676580	122676580	ENSG00000225795
chr7	122681315	122681315	RPS26P31
chr7	122699117	122699117	RNF133
chr7	122702922	122702922	RNF148
chr7	122849746	122849746	ENSG00000227573
chr7	122995700	122995700	TAS2R16
chr7	123103589	123103589	ENSG00000226680
chr7	123199972	123199972	SLC13A1
chr7	123230741	123230741	ENSG00000223595
chr7	123535077	123535077	IQUB
chr7	123456629	123456629	ENSG00000232524
chr7	123458094	123458094	RNU6-296P
chr7	123557904	123557904	NDUFA5
chr7	123567010	123567010	ASB15
chr7	123624957	123624957	ASB15-AS1
chr7	123655866	123655866	LMOD2
chr7	123749003	123749003	WASL
chr7	123749068	123749068	WASL-DT
chr7	123790711	123790711	RNU6-11P
chr7	123814139	123814139	ENSG00000228211
chr7	123828983	123828983	HYAL4
chr7	123925237	123925237	SPAM1
chr7	123932132	123932132	COX6A1P6
chr7	123994622	123994622	LOC105375483
chr7	124033067	124033067	TMEM229A
chr7	124032126	124032126	ENSG00000242593
chr7	124288852	124288852	LOC105375484
chr7	124349860	124349860	ENSG00000241324
chr7	124476371	124476371	SSU72L6
chr7	124480524	124480524	RPS2P31
chr7	124647719	124647719	RNU6-102P
chr7	124745017	124745017	ENSG00000279419
chr7	124765792	124765792	GPR37
chr7	124790689	124790689	LINC03043
chr7	124929983	124929983	POT1
chr7	124929873	124929873	POT1-AS1
chr7	125033453	125033453	ENSG00000186676
chr7	125153611	125153611	LINC02830
chr7	125160547	125160547	LOC100420864
chr7	125264291	125264291	LOC101928254
chr7	125300878	125300878	RPL31P39
chr7	125344969	125344969	ENSG00000234071
chr7	125345825	125345825	PPIAP93
chr7	125917871	125917871	ENSG00000197462
chr7	126378970	126378970	ENSG00000241921
chr7	127253093	127253093	GRM8
chr7	126495312	126495312	ENSG00000287702
chr7	126511135	126511135	LOC100422325
chr7	126533665	126533665	LOC101928357
chr7	126870532	126870532	ENSG00000224981
chr7	126980967	126980967	ENSG00000230820
chr7	127058184	127058184	MIR592
chr7	127215127	127215127	GRM8-AS1
chr7	127295620	127295620	ENSG00000236105
chr7	127431924	127431924	ZNF800
chr7	127350293	127350293	ENSG00000279265
chr7	127350128	127350128	ENSG00000224138
chr7	127364759	127364759	ENSG00000280347
chr7	127476883	127476883	LINC03012
chr7	127593611	127593611	GCC1
chr7	127588386	127588386	ARF5
chr7	127591409	127591409	FSCN3
chr7	127618142	127618142	PAX4
chr7	127652012	127652012	SND1-DT
chr7	127652194	127652194	SND1
chr7	127858488	127858488	ENSG00000240579
chr7	127997597	127997597	SND1-IT1
chr7	128032107	128032107	LRRC4
chr7	128081861	128081861	MIR593
chr7	128207872	128207872	MIR129-1
chr7	128241278	128241278	LEP
chr7	128264889	128264889	ENSG00000272915
chr7	128343908	128343908	RBM28
chr7	128306649	128306649	LOC100418961
chr7	128344081	128344081	RNU7-27P
chr7	128361685	128361685	PRRT4
chr7	128410252	128410252	IMPDH1
chr7	128433713	128433713	ENSG00000228700
chr7	128443510	128443510	RNU7-54P
chr7	128455840	128455840	ENSG00000273184
chr7	128455849	128455849	HILPDA
chr7	128455937	128455937	ENSG00000240758
chr7	128466563	128466563	EFCAB3P1
chr7	128476729	128476729	METTL2B
chr7	128484158	128484158	ENSG00000276988
chr7	128531069	128531069	ENSG00000273270
chr7	128533652	128533652	ENSG00000280828
chr7	128570688	128570688	RPS10P15
chr7	128574751	128574751	ENSG00000242588
chr7	128617865	128617865	ENSG00000281896
chr7	128627172	128627172	RNU6-177P
chr7	128651185	128651185	ENSG00000243302
chr7	128652841	128652841	ENSG00000230715
chr7	128654019	128654019	ENSG00000229413
chr7	128653969	128653969	ENSG00000243679
chr7	128658791	128658791	ENSG00000281490
chr7	128667043	128667043	ENSG00000271553
chr7	128669892	128669892	ENSG00000241493
chr7	128671693	128671693	GARIN1A
chr7	128690451	128690451	ENSG00000271344
chr7	128693450	128693450	IMP3P2
chr7	128697439	128697439	RNA5SP242
chr7	128697710	128697710	RNA5SP243
chr7	128709061	128709061	GARIN1B
chr7	128739292	128739292	CALU
chr7	128761338	128761338	RN7SL81P
chr7	128775794	128775794	OPN1SW
chr7	128790757	128790757	CCDC136
chr7	128830406	128830406	FLNC
chr7	128862626	128862626	FLNC-AS1
chr7	128910719	128910719	KCP
chr7	128862856	128862856	ATP6V1F
chr7	128866330	128866330	SPMIP1
chr7	128914063	128914063	LOC392787
chr7	128937457	128937457	IRF5
chr7	128953316	128953316	ENSG00000275106
chr7	129055173	129055173	TNPO3
chr7	128970734	128970734	RN7SL306P
chr7	129028889	129028889	ENSG00000244556
chr7	129055223	129055223	TPI1P2
chr7	129066462	129066462	ENSG00000242162
chr7	129095811	129095811	ENSG00000241102
chr7	129096735	129096735	ENSG00000241573
chr7	129117827	129117827	ENSG00000240416
chr7	129126518	129126518	ENSG00000230626
chr7	129144707	129144707	TSPAN33
chr7	129164849	129164849	RNY1P11
chr7	129188633	129188633	SMO
chr7	129213545	129213545	ENSG00000243230
chr7	129225023	129225023	AHCYL2
chr7	129374486	129374486	ENSG00000286722
chr7	129410370	129410370	ENSG00000238072
chr7	129434432	129434432	STRIP2
chr7	129477875	129477875	ENSG00000239919
chr7	129484504	129484504	RNU1-72P
chr7	129502531	129502531	SMKR1
chr7	129611630	129611630	ENSG00000273329
chr7	129611720	129611720	NRF1
chr7	129756266	129756266	RNA5SP244
chr7	129769202	129769202	LOC105375501
chr7	129770492	129770492	MIR182
chr7	129774769	129774769	MIR96
chr7	129775014	129775014	MIR183
chr7	129785185	129785185	ENSG00000242078
chr7	129952960	129952960	UBE2H
chr7	129953234	129953234	ENSG00000244036
chr7	129954693	129954693	ENSG00000199516
chr7	130051451	130051451	ZC3HC1
chr7	130027277	130027277	RNA5SP245
chr7	130070534	130070534	KLHDC10
chr7	130141707	130141707	LINC03008
chr7	130207770	130207770	TMEM209
chr7	130173718	130173718	ENSG00000240571
chr7	130206344	130206344	SSMEM1
chr7	130255902	130255902	ENSG00000270992
chr7	130266863	130266863	CPA2
chr7	130293134	130293134	CPA4
chr7	130344816	130344816	CPA5
chr7	130380339	130380339	CPA1
chr7	130442433	130442433	CEP41
chr7	130484392	130484392	ENSG00000259920
chr7	130491033	130491033	MESTIT1
chr7	130486171	130486171	MEST
chr7	130487483	130487483	ENSG00000277269
chr7	130488304	130488304	ENSG00000278055
chr7	130489868	130489868	ENSG00000274500
chr7	130498427	130498427	ENSG00000270823
chr7	130496111	130496111	MIR335
chr7	130668748	130668748	COPG2
chr7	130507660	130507660	ENSG00000270953
chr7	130538954	130538954	ENSG00000286214
chr7	130602913	130602913	RNA5SP246
chr7	130645594	130645594	ENSG00000226045
chr7	130687432	130687432	TSGA13
chr7	130668852	130668852	ENSG00000287547
chr7	130734207	130734207	KLF14
chr7	130790208	130790208	ENSG00000271522
chr7	131110161	131110161	ENSG00000285106
chr7	130823219	130823219	ENSG00000229858
chr7	130823511	130823511	H4P1
chr7	130843725	130843725	LOC100133252
chr7	130853720	130853720	ENSG00000233559
chr7	130876810	130876810	MIR29A
chr7	130913310	130913310	ENSG00000226380
chr7	130877539	130877539	MIR29B1
chr7	130932206	130932206	ENSG00000271204
chr7	130936464	130936464	ENSG00000273319
chr7	131110176	131110176	LINC-PINT
chr7	131054992	131054992	RNU6-1010P
chr7	131110096	131110096	MKLN1
chr7	131242590	131242590	RPL27P11
chr7	131328312	131328312	MKLN1-AS
chr7	131497694	131497694	ENSG00000273489
chr7	131558217	131558217	PODXL
chr7	131520137	131520137	RPL31P36
chr7	131662624	131662624	EEF1B2P6
chr7	131665507	131665507	RPS14P10
chr7	131702653	131702653	RPS15AP22
chr7	131754252	131754252	ENSG00000236281
chr7	131893615	131893615	ENSG00000233263
chr7	131893822	131893822	ENSG00000236386
chr7	131897289	131897289	LOC101928782
chr7	132086266	132086266	ENSG00000229532
chr7	132648688	132648688	PLXNA4
chr7	132264152	132264152	ENSG00000225144
chr7	132352334	132352334	ENSG00000223436
chr7	132648794	132648794	FLJ40288
chr7	132753023	132753023	LOC124900236
chr7	132758970	132758970	LOC100506937
chr7	133082090	133082090	CHCHD3
chr7	132830693	132830693	ENSG00000227197
chr7	133035920	133035920	LOC729998
chr7	133034915	133034915	MIR3654
chr7	133082829	133082829	RNU6-92P
chr7	133170514	133170514	ENSG00000237821
chr7	133253073	133253073	EXOC4
chr7	133290881	133290881	MIR6133
chr7	133315413	133315413	RPS15AP23
chr7	133727734	133727734	ENSG00000235967
chr7	133733595	133733595	ENSG00000226205
chr7	134127299	134127299	LRGUK
chr7	134284500	134284500	ENSG00000231098
chr7	134316930	134316930	SLC35B4
chr7	134350791	134350791	ENSG00000229177
chr7	134432534	134432534	LINC03060
chr7	134459284	134459284	AKR1B1
chr7	134527567	134527567	AKR1B10
chr7	134549110	134549110	AKR1B15
chr7	134646811	134646811	BPGM
chr7	134684144	134684144	ENSG00000224375
chr7	134735129	134735129	ENSG00000230101
chr7	134744252	134744252	CALD1
chr7	134998153	134998153	ENSG00000286458
chr7	134986508	134986508	AGBL3
chr7	135170795	135170795	CYREN
chr7	135128444	135128444	RNF14P4
chr7	135148072	135148072	TMEM140
chr7	135168403	135168403	ENSG00000272941
chr7	135170816	135170816	ENSG00000287733
chr7	135211555	135211555	WDR91
chr7	135198401	135198401	ENSG00000231794
chr7	135207078	135207078	MIR6509
chr7	135231979	135231979	STRA8
chr7	135317752	135317752	ENSG00000276067
chr7	135510127	135510127	CNOT4
chr7	135444461	135444461	ENSG00000227073
chr7	135557917	135557917	NUP205
chr7	135650972	135650972	ENSG00000271414
chr7	135660039	135660039	RPL15P11
chr7	135662496	135662496	STMP1
chr7	135665702	135665702	RNU6-1154P
chr7	135729258	135729258	SLC13A4
chr7	135704537	135704537	ENSG00000273219
chr7	135748813	135748813	FAM180A
chr7	135774521	135774521	ENSG00000224746
chr7	135977359	135977359	MTPN
chr7	135960703	135960703	RNU6-223P
chr7	136025717	136025717	LOC105375523
chr7	136092913	136092913	ENSG00000232053
chr7	136130081	136130081	ENSG00000206705
chr7	136263017	136263017	TRPC6P8
chr7	136485656	136485656	ENSG00000226066
chr7	137182107	137182107	LOC349160
chr7	136713871	136713871	PSMC1P3
chr7	136868652	136868652	CHRM2
chr7	136903167	136903167	MIR490
chr7	136938553	136938553	ENSG00000223657
chr7	137164043	137164043	RPL18P5
chr7	137343774	137343774	PTN
chr7	137287687	137287687	LOC124900235
chr7	137318592	137318592	ENSG00000231114
chr7	137354483	137354483	ENSG00000228031
chr7	137847092	137847092	DGKI
chr7	137513859	137513859	ENSG00000279483
chr7	137721985	137721985	RPL6P19
chr7	138002086	138002086	CREB3L2
chr7	137953348	137953348	CREB3L2-AS1
chr7	138002324	138002324	AKR1D1
chr7	138022458	138022458	LOC100128052
chr7	138046654	138046654	ENSG00000231923
chr7	138060056	138060056	ENSG00000231931
chr7	138091254	138091254	RN7SKP223
chr7	138122202	138122202	ENSG00000233951
chr7	138123758	138123758	MIR4468
chr7	138163440	138163440	ENSG00000225559
chr7	138175045	138175045	ENSG00000252820
chr7	138188129	138188129	LOC124900243
chr7	138298484	138298484	RPS17P12
chr7	138404523	138404523	ENSG00000213237
chr7	138440690	138440690	ENSG00000214815
chr7	138460259	138460259	TRIM24
chr7	138491361	138491361	RPS3AP28
chr7	138701362	138701362	SVOPL
chr7	138625179	138625179	LOC124900246
chr7	138646448	138646448	ENSG00000234658
chr7	138688980	138688980	RPL17P27
chr7	138701607	138701607	ENSG00000223721
chr7	138799560	138799560	ATP6V0A4
chr7	138797952	138797952	TMEM213
chr7	138981389	138981389	KIAA1549
chr7	138876465	138876465	RNU6-1272P
chr7	139036042	139036042	ZC3HAV1L
chr7	139132122	139132122	ZC3HAV1
chr7	139050006	139050006	RPL17P28
chr7	139133744	139133744	IFT56
chr7	139174266	139174266	ENSG00000239254
chr7	139199142	139199142	ENSG00000271537
chr7	139227828	139227828	ENSG00000228360
chr7	139228221	139228221	ENSG00000271404
chr7	139230356	139230356	UBN2
chr7	139315394	139315394	RNU6-206P
chr7	139339457	139339457	FMC1
chr7	139340359	139340359	LUC7L2
chr7	139341360	139341360	FMC1-LUC7L2
chr7	139359566	139359566	ENSG00000273391
chr7	139448740	139448740	RNU6-911P
chr7	139483673	139483673	KLRG2
chr7	139502453	139502453	ST13P17
chr7	139523685	139523685	CLEC2L
chr7	139534240	139534240	ENSG00000254270
chr7	139777998	139777998	HIPK2
chr7	139777051	139777051	TBXAS1
chr7	140062951	140062951	PARP12
chr7	140176983	140176983	KDM7A
chr7	140094792	140094792	ENSG00000251728
chr7	140177184	140177184	KDM7A-DT
chr7	140209671	140209671	RNU6-797P
chr7	140241870	140241870	RNU1-58P
chr7	140282465	140282465	ENSG00000270512
chr7	140292752	140292752	ENSG00000241661
chr7	140404433	140404433	SLC37A3
chr7	140370441	140370441	RNA5SP247
chr7	140386907	140386907	RNA5SP248
chr7	140404058	140404058	RAB19
chr7	140435787	140435787	ENSG00000103200
chr7	140479536	140479536	MKRN1
chr7	140673993	140673993	DENND2A
chr7	140609847	140609847	ENSG00000201354
chr7	140640909	140640909	ENSG00000285904
chr7	140645829	140645829	RN7SL771P
chr7	140672945	140672945	ADCK2
chr7	140690777	140690777	NDUFB2
chr7	140697077	140697077	NDUFB2-AS1
chr7	140924929	140924929	BRAF
chr7	140884072	140884072	RNU6-85P
chr7	140934867	140934867	ENSG00000271611
chr7	140999800	140999800	ENSG00000242703
chr7	141015228	141015228	MRPS33
chr7	141052249	141052249	RNU4-74P
chr7	141074064	141074064	TMEM178B
chr7	141173216	141173216	ENSG00000261778
chr7	141351977	141351977	NDUFB10P2
chr7	141396517	141396517	ENSG00000285841
chr7	141416390	141416390	ENSG00000204990
chr7	141431268	141431268	ENSG00000261629
chr7	141551304	141551304	ENSG00000261570
chr7	141513183	141513183	ENSG00000261797
chr7	141551278	141551278	AGK
chr7	141656810	141656810	ENSG00000244701
chr7	141702166	141702166	DENND11
chr7	141663846	141663846	ENSG00000270157
chr7	141738346	141738346	WEE2-AS1
chr7	141708353	141708353	WEE2
chr7	141727984	141727984	RNU1-82P
chr7	141738334	141738334	SSBP1
chr7	141764097	141764097	TAS2R3
chr7	141776674	141776674	TAS2R4
chr7	141787815	141787815	TAS2R6P
chr7	141790217	141790217	TAS2R5
chr7	141802059	141802059	MTCO1P55
chr7	141803487	141803487	MTND2P5
chr7	141804652	141804652	MTND1P3
chr7	141811805	141811805	ENSG00000240677
chr7	141841487	141841487	PRSS37
chr7	141862860	141862860	OR9A3P
chr7	141887148	141887148	OR9A1P
chr7	141907813	141907813	MGAM
chr7	141911217	141911217	ENSG00000244292
chr7	141916399	141916399	OR9A4
chr7	141947007	141947007	CLEC5A
chr7	141973773	141973773	TAS2R38
chr7	142111749	142111749	MGAM2
chr7	142247067	142247067	MOXD2P
chr7	142258058	142258058	PRSS58
chr7	142272235	142272235	PRSS59P
chr7	142285750	142285750	ENSG00000241881
chr7	142291597	142291597	PRSS3P3
chr7	142299177	142299177	ENSG00000242736
chr7	142300924	142300924	TRBV2
chr7	142308542	142308542	TRBV3-1
chr7	142313184	142313184	TRBV4-1
chr7	142320677	142320677	TRBV5-1
chr7	142328297	142328297	TRBV6-1
chr7	142332182	142332182	TRBV7-1
chr7	142345421	142345421	TRBV4-2
chr7	142349152	142349152	TRBV6-3
chr7	142352819	142352819	TRBV7-2
chr7	142358639	142358639	TRBV8-1
chr7	142372640	142372640	ENSG00000242771
chr7	142380806	142380806	TRBV6-4
chr7	142384329	142384329	TRBV7-3
chr7	142386378	142386378	ENSG00000239944
chr7	142389202	142389202	TRBV5-3
chr7	142391891	142391891	TRBV9
chr7	142399860	142399860	TRBV10-1
chr7	142407672	142407672	TRBV11-1
chr7	142415224	142415224	TRBV12-1
chr7	142424965	142424965	TRBV10-2
chr7	142433895	142433895	TRBV11-2
chr7	142440883	142440883	TRBV12-2
chr7	142450947	142450947	TRBV6-5
chr7	142455174	142455174	TRBV7-4
chr7	142462916	142462916	TRBV5-4
chr7	142469537	142469537	TRBV6-6
chr7	142474096	142474096	TRBV7-5
chr7	142482548	142482548	TRBV5-5
chr7	142487863	142487863	TRBV6-7
chr7	142492132	142492132	TRBV7-6
chr7	142500028	142500028	TRBV5-6
chr7	142507382	142507382	TRBV6-8
chr7	142511626	142511626	TRBV7-7
chr7	142520090	142520090	TRBV5-7
chr7	142529290	142529290	TRBV7-9
chr7	142535809	142535809	TRBV13
chr7	142544212	142544212	TRBV10-3
chr7	142554836	142554836	TRBV11-3
chr7	142560423	142560423	TRBV12-3
chr7	142563740	142563740	TRBV12-4
chr7	142580917	142580917	TRBV12-5
chr7	142587868	142587868	TRBV14
chr7	142592928	142592928	TRBV15
chr7	142598016	142598016	TRBV16
chr7	142601628	142601628	TRBV17
chr7	142615716	142615716	TRBV18
chr7	142618849	142618849	TRBV19
chr7	142626649	142626649	TRBV20-1
chr7	142636924	142636924	TRBV21-1
chr7	142641746	142641746	TRBV22-1
chr7	142645961	142645961	TRBV23-1
chr7	142656701	142656701	TRBV24-1
chr7	142666272	142666272	ENSG00000270672
chr7	142670740	142670740	TRBV25-1
chr7	142681415	142681415	TRBVA
chr7	142695699	142695699	TRBV26
chr7	142711384	142711384	TRBVB
chr7	142715346	142715346	TRBV27
chr7	142720660	142720660	TRBV28
chr7	142722358	142722358	ENSG00000244273
chr7	142733437	142733437	ENSG00000286831
chr7	142740206	142740206	TRBV29-1
chr7	142749468	142749468	PRSS1
chr7	142760398	142760398	PRSS2
chr7	142760415	142760415	PRSS3P1
chr7	142779537	142779537	WBP1LP1
chr7	142786213	142786213	TRBD1
chr7	142786880	142786880	TRBJ1-1
chr7	142787017	142787017	TRBJ1-2
chr7	142787630	142787630	TRBJ1-3
chr7	142788225	142788225	TRBJ1-4
chr7	142788498	142788498	TRBJ1-5
chr7	142788988	142788988	TRBJ1-6
chr7	142791694	142791694	TRBC1
chr7	142796365	142796365	TRBJ2-1
chr7	142796560	142796560	TRBJ2-2
chr7	142796697	142796697	TRBJ2-2P
chr7	142796847	142796847	TRBJ2-3
chr7	142796998	142796998	TRBJ2-4
chr7	142797119	142797119	TRBJ2-5
chr7	142797239	142797239	TRBJ2-6
chr7	142797456	142797456	TRBJ2-7
chr7	142801041	142801041	TRBC2
chr7	142813399	142813399	TRBV30
chr7	142855061	142855061	EPHB6
chr7	142885745	142885745	TRPV6
chr7	142875836	142875836	ENSG00000224970
chr7	142900759	142900759	ENSG00000286569
chr7	142933746	142933746	TRPV5
chr7	142939343	142939343	LLCFC1
chr7	142962363	142962363	KEL
chr7	143027132	143027132	OR9A2
chr7	143047580	143047580	ENSG00000239293
chr7	143052341	143052341	OR6V1
chr7	143063585	143063585	ENSG00000179420
chr7	143132077	143132077	PIP
chr7	143183419	143183419	TAS2R39
chr7	143222267	143222267	ENSG00000268170
chr7	143222037	143222037	TAS2R40
